id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_eupher,is_toxic
287275e581d2efa7,alsoTulu is more similar to telugu than kannada.which shows the inclination of krishnadevaraya towards telugu,0,0,0,0,0,0,0,0
8efb147d1852c1bc,"Matrix talk page re-factored
I just cleaned up the Talk:The Matrix page. Specifically I added a warning template with your message about the linkspamming that the article has been victim to. Check if that is ok with you and maybe archive your old message. I think the warning box helps remind people in at least a more visually noticable way than just a basic message, the only issue is that I also added the skiptotoc box, which jumps just below that message. -",0,0,0,0,0,0,0,0
97d0cf63c692b585,"No problem. That was for the History section. I got a {{request edit|G}} (for """"go-ahead"""") from an editor that didn't want to do proxy editing; said that because I worked hard on it he wanted me to take the credit sort of speak. Not sure the """"G"""" approval method would be best for controversies though.   ",0,0,0,0,0,0,0,0
7343983323b89cbf,"Maybe you don't understand the function of the conflict infobox, or the meaning of belligerent. The be included as a belligerent the country or group has to have fighters on the ground that are actually involved in the war. Your sources state no such thing.",0,0,0,0,0,0,0,0
6683eece1d439b47,"Calapone, don't get bullied by a psychopath. The YouTube clip is not """"yours"""", it is Croatian Radiotelevision footage and as such can be considered a secondary source. DIREKTOR's rants are just a feeble attempt at disguising that all he has is his own opinion. There isn't a single source on this planet that can prove that the CoA in question was not used in official capacity. Cheers.  (''talk) ",0,0,0,0,0,0,0,0
fe44358688a962b6,"Aztec dreadlocks?

Tentatively removed:

Dreadlocks were also part of Mexican culture. In a description of an Aztec ritual, Historian William Hickling Prescott referred to dreadlocked Priests of the Aztec civilization, a Mesoamerican people of central Mexico in the 14th, 15th and 16th century. """"On the summit he was received by six priests, whose long and matted locks flowed disorderly over their sable robes, covered with hieroglyphic scrolls of mystic import. They led him to the sacrificial stone, a huge block of jasper, with its upper surface somewhat convex."""" (William H. Prescott, History of the Conquest of Mexico)

The Aztecs may, indeed, have worn dreadlocks.  However, the quote provided refers to only """"matted locks,"""" which certainly are not the same as dreads.  A bad case of """"bed-head"""" is not dreadlocks.  I've searched the Internet for """"Aztec dreadlocks"""" and came up with zilch.  Please, please provide definitive information before reinserting this unsubstantiated, and subwhat dubious, information.  Thanks.   ",0,0,0,0,0,0,0,0
b99bf400efe1e094,"Dadra 

Hello, could you please add the Hindi/Devanagari spelling at the Dadra article? Many thanks,",0,0,0,0,0,0,0,0
9f29e0f3154d55d6,Of course.I reckon you have nothing  to do.,0,0,0,0,0,0,0,0
a665b8b362ffdc86,I need some help with the DLA Piper page - the one Flags section is a big advert but another editor thinks it should stay and keeps undoing it.,0,0,0,0,0,0,0,0
bb2ff362aa7e308c,"Image:DavidGerardRadio4Dec2005.ogg 

Please note I just deleted this media file as copyvio.",0,0,0,0,0,0,0,0
90ce9fb1701e8bca,"This was placed here because this user is a liar who has broken 3RR numerous times, a few days straight in a row.  That he chooses to attack me for his own hypocrisy now, is indicative of his wish that the previous warning to himself by another and outside user (on the Kingdom of England) is lessened in its effects.  What a fucktard.",1,0,1,0,1,0,0,1
8a654e1c645e742b,"Am I correct in thinking that you are referring to the """"shattering of the vessels"""", first discussed by the Arizal? There is a mention of it there . It might be possible to expand on that.   ",0,0,0,0,0,0,0,0
106c92750c43c233,"Don't act OK. I know Sadasivan's works. His only ambition in his life was to degrade Nairs. What the fuck you think is the meaning of that passage? I am just asking you, if the word Nair came from the word dog, then give me a secondary source supporting that, other than that from the mental case Sadasivan.",1,0,1,0,0,0,0,1
2ee2d3dd09b81134,"Fringe Theory Ground Rules 

You are involved in a recently-filed request for arbitration. Please review the request at Wikipedia:Arbitration/Requests#Fringe Theory Ground Rules and, if you wish to do so, enter your statement and any other material you wish to submit to the Arbitration Committee. Additionally, the following resources may be of use—
 Wikipedia:Arbitration/Requests#Requests for Arbitration;
 Wikipedia:Arbitration guide.

Thanks,",0,0,0,0,0,0,1,0
c620bfda9496ed58,"Does anyone know the life dates of her first husband, William Warren?  I've tried to research this without success.",0,0,0,0,0,0,0,0
d63205f51c28d877,you can go to {User:AuburnDee]],0,0,0,0,0,0,0,0
5c660a4c2ea4b45b,"Thank you for your efforts.

I for one thank you for your efforts in sticking with the Rajput page and although a lot of baseless unpleasantries were focussed on you by the extremist Hindus, I am sure the real Hindu brothers and sister on Wikipedia saw through the real genuine effort you displayed in trying to resolve this difficult issue. The arbitration is over and Im glad the result was seen for what it was, a bunch of childish bigots not prepared to work with others for the betterment of enlightening others on our culture and traditions. Unfortunately, I think Rajputs are now seen more as a quarelling bunch rather than what we try and say we are, lol. In fact I think this is an example of whats been going on between Rajputs for the past few centuries, they never unite and probably never will. 

Thank you once again and keep up the good work friend. )  Raja",0,0,0,0,0,0,0,0
bac23fb6620f0492,"Welcome

Hello, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages you might like to see:

 The five pillars of Wikipedia
 How to edit a page
 Help pages
 Tutorial
 How to write a great article
 Manual of Style
 Intuitive guide to Wikipedia

You are welcome to continue editing articles without logging in, but you may wish to [ create an account]. Doing so is free, requires no personal information, and provides several benefits. If you edit without a username, your IP address () is used to identify you instead.

In any case, I hope you enjoy editing here and being a Wikipedian! Please sign your comments on talk pages using four tildes (~~~~); this will automatically produce your IP address (or username if you're logged in) and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question and then place {{helpme}} before the question on this page. Again, welcome!  '''''' talk/ ",0,0,0,0,0,0,0,0
c25df6e66524e25e,"just wow. if you don't want to restore it , i will. i am extremely confident we would get admin concurrence with your judgement. as far as i'm concerned , you are part of the problem, go pound sand.",0,0,0,0,0,0,0,0
46ba03f65f4d3aa2,"why did you delete my page? 

PMDrive1061!

why did you delete my pages for no reason!

YOu are a horrible disrespectful person i will be calling the police immedietly!",0,0,0,0,0,0,0,0
e417e281374c8841,I feel bad for you.  No one deserves to be this stupid.,1,0,0,0,1,0,0,1
5c0aad2680b3fb74,"It is good to hear that you have not responded to him in the same manner. Using such language is condemnable.
The Trivandrum corporation page is in Malayalam, and is not appearing in my browser:screenshot. If you can cite an English version, we can change in the page.  (Talk)",0,0,0,0,0,0,0,0
501d4c75074bdfbd,"meant companions. May I be left alone now, please...   21:",0,0,0,0,0,0,0,0
0348b7001184086f,"H

For one small city, the city in which the baker lived, and not no ordinary baker but a baker with a past, a dark, gloomy past, was rife with mystery and suspicion.

J

Watch Star Trek.

R

Don't watch College.

X

Drink Sol.",0,0,0,0,0,0,0,0
1569e9bf956466fd,"I was really pleased to see that you have come back to working on them: it feels like the end is in sight!  ...However, can you be more careful, please - I was looking through the diffs of those you did in the early hours, and noticed some obvious errors - a couple of times when you forgot to adjust the 'others' and some where you seem to have wrongly 'corrected' ComRes and ICM polls.  For the ComRes ones I have added notes so editors can see where to look when they think of editing that particular poll - perhaps you could have a look to see why I have put the figures I have in the table?  Please don't let that put you off working on the backlog of Green shares - and please do ask for advice/ideas if you think it will help.  Thanks",0,0,0,0,0,0,0,0
44abe0ee35702330,"Ian Gough 

The wikilink points to an article on a sportsman, with no mention of any academic background. I take it this is the wrong Ian Gough?",0,0,0,0,0,0,0,0
e8db90aabde33932,"Hello, thank you for changing your edits. I noticed you have also directly cited tweets on the Maria Chappelle-Nadal page and would hope you understand that those fall under much the same conditions for reversion as citing Youtube as a source. The policy at Wikipedia, whose function is foremost that of an encyclopedia, has a high standard of asking assertions to be verifiable, not only true. Similarly, the means of such verifiability are reliable sources who are independent, third-parties. Exceptional primary sources may be used, but they must be interpreted only through separate secondary-source materials. In this way Wikipedia content can be relied upon as neutral and informed. Thank you, happy editing!",0,0,0,0,0,0,0,0
07f6eb95cc33a593,"May 2013 (UTC)
No worries.  Is it correct that I ask users for a co-nomination statement?  Just want to be sure I don't inadvertently breach WP:CANVASS.  And would you say there's an appropriate number of co-nominators to seek?  Looking through the past RFAs it seems to range from none to two.  Hopefully I'll have accepted the nomination and answered the opening questions sometime today or tomorrow. Cheers,   16:34, 27",0,0,0,0,0,0,0,0
46333b9b4f51de55,I can't access each image individually! (talk✉) ,0,0,0,0,0,0,0,0
8815f47d3d4edf9c,"Thank you very much - and you're making very good points. From now on, I won't tag a creators comment after I nominate an article by myself.",0,0,0,0,0,0,0,0
a890aba06e6aacd6,"Hi. You moved List of African American composers to List of composers of African descent. African American is not at all the same thing as African, and American composers who are black would surely be a different list to composers who are African or of African descent. """"Composer"""" doesn't imply """"American"""". -  11:56, Jan 17, 2004 (UTC)",0,0,0,0,0,0,0,0
b6937bdf55657947,"by all means.  

You dont need to inform me of your intention to report me to your admin. By all means, if you feel you have a case then do so. Whats offensive is you sending me orders and threats, on my homepage. 

Do what you will, but know that we are not friends and I do not court or welcome private correspondence. 

I dont see you anywhere when people are choosing to be rude to me, and you seem  to be getting aggravated by arguments made in a debate, that carry no personal grievance. So by all means, make your case to admin, and not to me.",0,0,0,0,0,0,0,0
6dc2a27d96fdda29,"Contested deletion 

This article should not be speedy deleted as lacking sufficient context to identify its subject, because... there is an article on Wikipedia:

http://nl.wikipedia.org/wiki/Dru_Yoga",0,0,0,0,0,0,0,0
171ee792bb73c98b,"Pain

Damn right about the pain, this thing is killing me!!",0,0,0,0,0,0,0,0
1e112472628970ec,"Problem at Hamas
Jay jay jay... what's your opposition to a POV check on Hamas, it's just a standard procedure isn't it? A real answer please rather than fake quotes of policy",0,0,0,0,0,0,0,0
2d4d2f84cd40cf4f,and :here where it has always been,0,0,0,0,0,0,0,0
20c04d7eec8421e9,"I wouldn't change the pre-existing Port of Barcelona articlelots of names get anglicized on english wikipedia and there should be a redirect, but it's not necessarily wrong to leave them. Your explanation makes more sense to me now.",0,0,0,0,0,0,0,0
3f047b4d4a13a2d3,"""""Do nazis deserve credit for what they did?"""" Again, that has nothing to do with the discussion at hand. If you can't do this without trying to mix nazis with this then I suggest that you stay out, for I have no desire to discuss such here.  ",0,0,0,0,0,0,0,0
022509df20736807,"I shit on your face 

fuck you",1,0,1,0,1,0,0,1
ed41ceaf7a83e2b1,"I have reverted you. Traheliven is right to remove this material. It is pure WP:OR given there is no 2nd source to sustain the comments that were made about the Israeli Declaration of Indipendence. The text of the declaration is accessible through the link. There is no added value to add this with personnal comments.
You have a clear problem with the rules of wikipedia. Please, use the talk page first for any edit you would wish to make until your ability to edit is recognised by the community.",0,0,0,0,0,0,0,0
aacf2a89d270bf67,I agree with your comments. I'll check the history of the article and revert to the latest correct version.,0,0,0,0,0,0,0,0
41d77f6ae34051ff,Need help?  What are you trying to AfD and why?  I'll show you how to AfD it or Prod it     धर्म,0,0,0,0,0,0,0,0
02938f7bcad6bcef,"Good point, I don't expect to see the article deleted so I won't bother.  It's clear that wikipedia is not a truly representative forum and that it has been taken over by hacks, zealots and vandals who have become adminsitrators, largely it would appear (based on Connolly's bio) due to the fact that they don't have productive employment obligations elsewhere.  I, fortunately do have such obligations and expect to be out yelled, screamed, reverted and controlled.  Ultimately however, this will not alter the fact that you are *wrong* in your fundamental philosophy, and this new fascism will ultimately die as the other forms have.  The issue really is how many people will be harmed by these fascists that are using global weapon as their latest justification for increasing the state's control over our lives, following racial arguments, nationalist arguments, and worker's rights arguments.  Lol, I've been so busy on other things that I've even forgotten how to insert my signature here...!",0,0,0,0,0,0,0,0
6ab4c69bcd82e7dc,REDIRECT Talk:2007 North Alabama Lions football team,0,0,0,0,0,0,0,0
ac951bea6e69412a,"Congratulations 

You got me banned through false accusations because you couldn't do your job properly. I hope you're proud of yourself. 85.210.182.11",0,0,0,0,0,0,0,0
8f637ddbe3e34179,She is known as the highest voice out of the sisters with Toni as their lowest. Her note in Money Can't Buy You Love is D7. Thats pretty high in the whistle register. Thats the top of most Coloratura's ranges. I'm pretty sure she knew how high she was singing.,0,0,0,0,0,0,0,0
d1882d8a5a90290e,"Well, actually I don't like the opening paragraph, either, as I don't like the title for Imjin War. And I agree with you that their behaviour is inconsistent. It looks like the same thing you experienced happened again. But I'm fed up with useless and exausting arguing with those hopeless burgers. So I didn't go further.",0,0,0,0,0,0,0,0
c529d1439dd364fa,"Refactoring
Do not refactor my comments again. You have been in dispute with me in the past, and perhaps you don't like me, but you have no business mucking about with what I have ot say. If you object to any of my comments feel free to bring them up at the appropriate noticeboard, but do not fuck with them again. Thanks.",1,0,1,0,0,0,0,1
fa4f02d743e901d5,"POTD notification 

]]
Mr Milburn,

Just to let you know that the Featured Picture File:Great Britain Snowy.jpg is due to make an appearance as Picture of the Day on December 21, 2010. If you get a chance, you can check and improve the caption at Template:POTD/2010-12-21.  ''''''  {chat} 
",0,0,0,0,0,0,0,0
595c0d121f0f2fe4,"4. Lancaster, PA, September 1777, for only one day?
5. York, PA, September 1777, to use Susquehanna river as defense against British
6. Princeton, NJ
7. Annapolis, MD
8. Trenton, NJ
9. New York, NY
10. Philadelphia
11. Washington, D.C.

I think these are all the places that have any claim of being a capital of the United States.  Of these, New York City and Philadelphia have the strongest claims of being the first capital.  One question to answer is what constitutes being the first capital.  Do we start the clock at the signing of the Declaration of Independence, the Article of Confederation, or the Constitution.  I think that the Constitution would be the key event because before that, America was really a group of independent colonies rather than a nation.

Also, I believe that New York City did not have the physical infrastructure (buildings, etc.) in place to be an actual capital for the newly formed government.  I think it acted more as a temporary meeting place.  Philadelphia did have a lot of infrastructure for the federal government because it was trying to woe the government into making Philly the permanent capital.

In my opinion, Philly should be considered the first capital of the U.S. because it had actual capital buildings that were used by the government after the signing of the Constitution.  The fact that Philly was also used as the first capital of the colonies is not relevent in my opinion.

However, I am not a historian or an expert in early American history, so I don't want to update the article myself.  Also, from my research, there seems to be a lot of contention about which city is the first capital.  Would a historian or professor of history please comment on this issue and update the page.

Daniel Barbalace
 See http://www.clearthought.info for email address.",0,0,0,0,0,0,0,0
003217c3eb469ba9,"Hi! I am back again!
Last warning!
Stop undoing my edits or die!",1,0,0,1,0,0,0,1
00cad54d1045f2ee,"February 2014 (UTC)
Comment did the proposal change or something? Someone added requested move banner to this section, when it's clearly not one.  70.50.148.248  17:50, 7",0,0,0,0,0,0,0,0
ab722cc76efeb4bc,"Compacttoc uses 

I suggest that there be NO compacttoc, as  and  had an edit war over this, i feel th compacttoc be removed.",0,0,0,0,0,0,0,0
2f974888dd4b4cc4,"Please do not remove Articles for deletion notices from articles or remove other people's comments in Articles for deletion pages. The notices and comments are needed to establish community consensus about the status of an article, and removing them is considered vandalism. If you oppose the deletion of an article, you may comment at the respective page instead. Thank you.    (討論)",0,0,0,0,0,0,0,0
c7e5d5de80955ff6,"To User [[TLSuda]] - I ask that you recuse yourself from this conversation.  And I ask that you not remove my """"Help Request"""" template.  Thanks.     ",0,0,0,0,0,0,0,0
a31a5d8027a00efc,"Lincoln Cathedral - now Anglican  

Yes, I am afraid so. When will you (Arthur Holland) and the other people stop undoing an irrefutable factual statement???",0,0,0,0,0,0,0,0
4f48fcc574d28a4f,Please undo your second reversion of my removal of that taxobox. cygnis insignis,0,0,0,0,0,0,0,0
19dee428a58055d8,"Re your recent advice 

Thank you for explaining things. Problem now i think was that someone had already used username Tepi on Commons, so I had to use another and now can't unify accounts. Would it actually be possible to usurp the username lesion on en WP especially since there is one edit from that user in 2009 ? Thanks.",0,0,0,0,0,0,0,0
113c57bbbdf57aa6,"Well that is why I commented here, to get a third-party opinion from other people because if I just edited it myself people would think I was being biased, or even vandalising.And since",0,0,0,0,0,0,0,0
e7603f6980366359,OK SERIOUSLY WHAT THE HELL DID I DO NOW?,1,0,0,0,0,0,0,0
2373cb59226d1925,"Welcome To Wikipedia 

It is unfortunate that people will edit in order to show a bias. It is one of the """"cons"""" of Wikipedia.",0,0,0,0,0,0,0,0
ed13fd4652c01a61,"Malleus, you said something sometime about busybodies. Man you were right.",0,0,0,0,0,0,0,0
ba8624ee4b5982e9,Not so much triad as crispy aromatic-!   ,0,0,0,0,0,0,0,0
a5ee3bbee9ea0bc5,"Well it's up to you. I don't believe the ban was justified, but it seems that HW007 may have been sockpuppeting to circumnavigate his block. If this is so, is really hurts his chances for being unblocked. The block was certainly wrong, and if a block had to occur, if it was warranted, it should have been done by some other admin, one who is uninvolved. If you go to arbcom, please let me know. Although, if HW007 is unable to participate, it might be useless as he knows more about whats going on here than anyone else (other than those who wouldn't want to self incriminate themselves.",0,0,0,0,0,0,0,0
c80d11faba906c5f,"Please also keep in mind that your contributions need to make sense.  I have no doubt that your contributions are being made with the best of intentions; however, it is less work and stress for everyone (including yourself) if you make them the right way to begin with.  Thanks!",0,0,0,0,0,0,0,0
d5d076f05b488351,"Oooh 

 Ooh, nice yacht. Why rename it from Ghislaine to Mona K though? Was Maxwell an idiot as well as a crook?",1,0,0,0,1,0,0,1
96fe231092ef538c,"Ironically, your recent edits deleted the official policy vandalism section from Wikipedia:Vandalism.",0,0,0,0,0,0,0,0
78601218f7f7779c,It would also be interesting to know for what we have been banned.,0,0,0,0,0,0,0,0
26847c1ac5f26315,"I will also remove old talk page discussions from this page at my discretion. If you need to speak with me, please post new messages at the bottom of my talk page and sign with four tildes. If I left a note on your talk page, you will likely respond there. Any comments which are either incivil, flame bait, personal attacks or trolling will be deleted. The Signpost deliveries will be automatically archived at User talk:Sjones23/Signpost. Thanks.",0,0,0,0,0,0,0,0
fba5beba6101bd4e,"Hyphens 
I saw your exchange with Tody1. Guidelines or no guidelines, the MOD and RN websites don't hyphenate their ship classes.",0,0,0,0,0,0,0,0
a75da69fc90c13b6,"Seriously
Does this need to be its own article or can it just have a sentence or two in Coffee? A bold statement I know. 68.55.255.27",0,0,0,0,0,0,0,0
af8239fc4c4cdf8c,"Hey dude, I'm changing the Conan userbox to say """"Into the year 2000..."""" instead of """"in the year 2000...""""  Hope it's alright with you.   ",0,0,0,0,0,0,0,0
72d35581d815b083,"thanks for all your hard work 

look here you small penis faggot, you better watch your mouth or you going to get knocked the fuck out over wiki fuking pedia! you watch but who watches you!!!
your life is overrrrrrrrrrrrrrrrrrr
\

hit me up on facebook

fag",1,1,1,1,1,0,0,1
cfffb97a92669d34,"If both measurements are present, it shouldn't matter which is in parentheses.",0,0,0,0,0,0,0,0
358f7230a695cecc,"Barelvi
I expect your further cooperation in improving Barelvi Page Article which is disliked by some section.Many People regularly tries to put Negative Info about this movement.If u have time may i suggest u something from neutral point of view regarding this Article?Non constructive edits have lead this situation there.I tried a bit aggressively to tell others that people are editing it according their agenda.",0,0,0,0,0,0,1,0
1c53819cb4412a7e,"It is clear that you are not interested in factual accuracy in the article.
You can revert it and make Wikipedia articles not relevant nor accurate as
this is becoming ever more common and known in the internet community. Do a
little research and you will see that everything I had changed was FACTUAL.
End of Story.",0,0,0,0,0,0,0,0
d279c55ccdd5375e,"Please stop adding nonsense to Wikipedia.  It is considered vandalism.  If you want to experiment, please use the sandbox.  Thank you.—chris.lawson (talk) 18:55, 10 Jun 2005 (UTC)",0,0,0,0,0,0,0,0
df98cd1fc5535985,"Final Jury count 

What is the source that says that Sondra voted for Ozzy in the final? I heard her on """"Survivor Live"""" today and it seemed like she voted for Yul. I can't be sure because I started watching in the middle... but it seems like the table in this article might be wrong. Could someone be confusing Sondra with Rebecca? Yul said in an interview he thought Sondra voted for him and Rebecca for Ozzy.
- 12/18/2006",0,0,0,0,0,0,0,0
e253cf84ee1ab9f6,"|listas = Smith, Walker",0,0,0,0,0,0,0,0
a4b1df1a62896788,"Snowager, i will hack you, because you're a fucking shit, and please, it you blocks me, i would hack you, changing your password.",1,0,1,0,0,0,0,1
87f4d75d206ab9e4,REDIRECT Talk:List of Agrawal people,0,0,0,0,0,0,0,0
cfcf79138551c24a,"the 9/11 paranoia award 

I present you with this award. Thank you for displaying you're idiocy to the world. I really am sad to hear that you have an IQ of 50. Better pack your bags before the marshons come.",1,0,0,0,1,0,0,1
a5aef8658cc7cb6b,"Hey, polish slavic monkeys 

You slavic monkeys can wright here all the shit what you want. But all world knews what realy you are - the trashy mutantes from Lower Dniepr. Your """"poland"""" have no rights to exist - it is only band of slavic trampes.

Vilnietis",1,0,1,0,1,1,0,1
0bfff3c99139cc79,"So his summaries weren't """"AS"""" antagonistic.  So whichever person is a bit more antagonistic gets the warning.  Good to know.  On to your second claim: I still don't understand how *I* have a """"pattern of edit warring,"""" but Olyeller doesn't when: (1) I added a completely valid and relevant and referenced sentence; and (2) OlYeller repeatedly removed it for NO VALID REASON; and (3) Olyeller falsely claimed in his summary that the issue was presented in the talk page.  So it's odd that falsifying summaries isn't considered a form of antagonism and/or worthy of a warning. The only reason OlYeller removed it is because he has a really big anti-Carbonator grudge. I once called him a """"thin-skinned prick"""" and he took it badly.  He now confirms the validity of said appellation by obsessively searching for ANY of my edits and reverting them, which is exactly what he did in this case.  How is that not vandalism?   ",0,0,0,0,0,0,0,0
cfb51729a9b6abfb,", 17 July 2006 (UTC)

Furthermore why make words be spelt -ize instead of -ise as they become -ism not -izm?  10:26",0,0,0,0,0,0,0,0
1d0e2f607cdba5cb,"You're the one who's making an """"edit war"""" out of this, friend.  It doesn't matter how long you've lived in whatever region; that doesn't mean you know anything about the dialect that's spoken there.  No offense, that's just how it is.  I lived in the Midland for most of my life, but that doesn't mean I know squat about the dialect spoken there.  I'm sure there are linguists who know way more than I do about the Midland dialect.  I can speak it, but that doesn't mean I know much about it.  People don't seem to understand this concept.  Also, personal experience doesn't mean anything on Wikipedia, no matter how true or false it is.  It's called """"original research"""" here.  There's no need to get angry about this stuff; it's just linguistics; it's not like anyone insulted your mother or your cat or whatever you hold dear.  Keep in mind also that it is possible to live in a region one's entire life and not speak with the accent associated with that region, i.e., some people in the South have accents that are more similar to those of the West or Midland.  The same might be true for the Inland North.  Read this.  Specifically read p. 139 where it says Transitional Cities.  It explains this a little bit, though not as much as I would want it to.  Maybe you can find a more in depth explanation elsewhere, like in the real Atlas of North American English.  That's all I have to say.   ",0,0,0,0,0,0,0,0
cb35229f646a1c77,"No, the statement is accurate. It's a verfiable fact (for which there's no shortage of evidence) that there are no pro-ID peer-reviewed articles in scientific journals. The only controversy is that created by the Discovery Institute's list, which you first posted here before deleting it.

Discovery Institute claims there are peer reviewed ID articles. But the DI's list has been long debunked:  It's also easily verifiable by searching the relevant scientific pub DBs. Further, if you read the Kitzmiller trial transcripts, Behe, one of ID's top proponents stated under testimony that """"""""there are no peer reviewed articles by anyone advocating for intelligent design supported by pertinent experiments or calculations which provide detailed rigorous accounts of how intelligent design of any biological system occurred."""", a fact noted in the judge's ruling and the article here. Based on Behe's testimony alone the DI's claim is discredited and supports the """"To date, the intelligent design movement has yet to have an article published in a peer-reviewed scientific journal."""" sentence .  ",0,0,0,0,0,0,0,0
cce4c31555425c58,Kürşat is the name of the character of a Turkish novel inspired by the historical character Ashina Jiesheshuai. Contemporary Chinese reference certifies this. This version disrupted the truth. The name of the article should be Ashina Jiesheshuai. The 'widespreaded' name Kürşat includes the fictional events and relatives.,0,0,0,0,0,0,0,0
217d713858de1449,check this out: http://www.imdb.com/name/nm0022903/ and also this: http://www.jazzcds.co.uk/artist_id_8/biography_id_8,0,0,0,0,0,0,0,0
234287f1c998395b,"AfD nomination of MTV Generation
MTV Generation, an article you created, has been nominated for deletion.  We appreciate your contributions. However, an editor does not feel that MTV Generation satisfies Wikipedia's criteria for inclusion and has explained why in the nomination space (see also """"What Wikipedia is not"""" and the Wikipedia deletion policy).  Your opinions on the matter are welcome; please participate in the discussion by adding your comments at Wikipedia:Articles for deletion/MTV Generation  (2nd nomination) and please be sure to sign your comments with four tildes (~~~~).  You are free to edit the content of MTV Generation during the discussion but should not remove the articles for deletion template from the top of the article; such removal will not end the deletion discussion.  Thank you. Maxim(talk) ",0,0,0,0,0,0,0,0
d9f29fdbd453ea0c,"""""The"""" ceremony? 

In the """"Early Years"""" section is, """"On his way back home after the conquest of Khwarizmian Empire, Genghis Khan performed the ceremony on his grandsons Mongke and Kublai after their first hunting in 1224 near the Ili River."""" What ceremony? Could an expert on 13'th Century Mongolian culture maybe drop in a name, say the """"manhood ceremony"""" or something?   ",0,0,0,0,0,0,0,0
5e0bc4579ff78da8,"Infobox work 

Hi, hopefully I will have the Category:Album stubs wonderful-joy-of-a-job task done by tomorrow so will be able to join you with the infobox-adding task thereafter. Do you have a method, or is it just A – Z?  hotep",0,0,0,0,0,0,0,0
740c89f330dcaa4a,"Q for you regarding changing stub class to start class and so on 

Hi again.  As you know, I have informally """"adopted"""" Lily Mazahery's page and have been expanding and improving it during Spring break. Since it now has so much more information with sources, notes, etc., does it not qualify as a """"start class"""" instead of """"stub"""" under Wikipedia guidelines?  And if so, how can that be changed.  As always, thanks so much for your guidance and help.  I have been really enjoying the learning process here.    ",0,0,0,0,0,0,0,0
82ee33480f5dc408,Psychology is arguably a pseudo science especially within the context and clear sight of the criticisms published within the topic. To call it such is not vandalsim from a self appointed and self acknowledged bender of the rules.,0,0,0,0,0,0,0,0
e3b589398e3cdb03,"Thanks. It's fine, you may take your time )  <^>Talk all words ",0,0,0,0,0,0,0,0
a410950381c4795d,But I guess we've both abundantly made our points clear above so I'd suggest to wait unless any new points are raised.,0,0,0,0,0,0,0,0
f6f2dbd44c4ecb5c,Continue your behaviour and I will be reporting you to the Administration requesting they sanction you for your behaviour.,0,0,0,0,0,0,0,0
6bc3d3eb20f77181,"Got it, thanks. We should be able to finish these tasks in no time at this pace.",0,0,0,0,0,0,0,0
52ea4a5252360a1d,"Editing My Own User Page is Not Vandalism ==
Please explain to me why you think it is ok for you to dictate how my user page should look...if it is not offensive and I am not vandalizing articles?
71.80.121.0  

I can report your abuse of power to an admin.

==",0,0,0,0,0,0,0,0
b00448f1636f6b40,"Awesome template
Just to let u know i think the """"History of the Low Countries"""" template is awesome. Very handy! Thx alot for it!   ",0,0,0,0,0,0,0,0
8aaf053eac0445a2,"OP Sharecraft 2012 

Africa is undergoing the worst hunger crisis in over 40 years. Children and other residents there have been suffering for too long, and OPSharecraft looks to put a stop to it. OPSharecraft is an organization run by gaming enthusiast Boumaaza Bachir. (A.K.A Athene)He seeks to raise $1,000,000 to donate to the Save The Children foundation, by July. At a steady pace of 10,000 dollars a day, it seems that it will reach the goal. This foundation is causing an uprising to unite everyone in trying to help raise the $1,000,000. Donations are coming in rapidly, Boumaaza Bachir himself has gone on a hunger strike; which will last until he reaches his goal. Many others followed suit, in an effort to make history, and to """"save dem kidz."""" http://www.opsharecraft.com/",0,0,0,0,0,0,0,0
6ee0e5d368763c35,"::::: Actually, the last two NTSB media briefings were pretty clear about it and specifically mentioned the A/T and the FD state, the reason being that the 777 A/T operating mode may also depend on the active FD mode: """"The pilot flying the plane had turned off his flight director, while the training captain had his flight director on"""", Hersman said. The flight director computes and displays the proper pitch and bank angles required in order for the aircraft to follow a selected path.http://www.syracuse.com/news/index.ssf/2013/07/ntsb_pilots_of_asiana_flight_214_relied_on_automatic_speed_control.html   

",0,0,0,0,0,0,0,0
0a1698f2824543d6,"Countries
I'm curious here, why is special interest given to N.America and especially Australia & NZ?128.240.229.3",0,0,0,0,0,0,1,0
00fc6e858f03197d,See claim three here: http://onlinelibrary.wiley.com/doi/10.1111/mepo.12003/full#ss2 That is a reliable source.,0,0,0,0,0,0,1,0
06480e4c91035814,"}  Smile at others by adding  to their talk page with a friendly message.
 Sending good vibes and best wishes your way.",0,0,0,0,0,0,0,0
6c74c5f44ccaa33c,fresh attempts by,0,0,0,0,0,0,0,0
d7271f09f9deeaa5,"Re: FAC 

The new wording's fine. My problem was saying that the features hadn't been seen in a multiplayer game, when the sources didn't support this. This was stated as one person's view, but represented as a general fact when it was just one reviewer's comment. Ask me if you need further clarification.  Talk Contribs ",0,0,0,0,0,0,0,0
103bbb2f2ab21ae0,"Lead
I would suggest that the lead be reduced.  It is longer than wp guidance suggests, and far longer than, for example, the Fort Hood shootings lead.",0,0,0,0,0,0,0,0
00f84ff64cc93b6e,...I don't delete material that complies with WP policy...(according to your own POV/interpretations)Wiki BADASS Woo 2U ,0,0,0,0,0,0,0,0
